date,main_net
2025-12-24,-181602912.0
2025-12-25,279461376.0
2025-12-26,-2898448.0
2025-12-29,-569789264.0
2025-12-30,-1262077856.0
2025-12-31,-363184752.0
2026-01-05,964387248.0
2026-01-06,17625776.0
2026-01-07,-369890208.0
2026-01-08,-1778083344.0
2026-01-09,-3225541488.0
2026-01-12,-2316501584.0
2026-01-13,-718089456.0
2026-01-14,-839332608.0
2026-01-15,-240428272.0
2026-01-16,-293204464.0
2026-01-19,-139956224.0
2026-01-20,332196848.0
2026-01-21,-384161984.0
2026-01-22,-208861312.0
2026-01-23,-545987760.0
2026-01-26,-236996640.0
2026-01-27,666522256.0
2026-01-28,-812409200.0
2026-01-29,967758080.0
2026-01-30,125618368.0
2026-02-02,-264359936.0
2026-02-03,647292688.0
2026-02-04,280682512.0
2026-02-05,-296241696.0
2026-02-06,278213968.0
2026-02-09,509091456.0
2026-02-10,218013072.0
2026-02-11,-201328640.0
2026-02-12,-381136064.0
2026-02-13,-754767328.0
2026-02-24,-233475504.0
2026-02-25,-111396432.0
2026-02-26,-745649840.0
2026-02-27,-267733232.0
2026-03-02,-662821072.0
2026-03-03,-165580048.0
2026-03-04,-226195632.0
2026-03-05,20474064.0
2026-03-06,72702048.0
2026-03-09,52836032.0
2026-03-10,64052400.0
2026-03-11,-122685264.0
2026-03-12,56054688.0
2026-03-13,-116857968.0
2026-03-16,-319762448.0
2026-03-17,345642128.0
2026-03-18,264627712.0
2026-03-19,-445825728.0
2026-03-20,-512080256.0
2026-03-23,-1093635056.0
2026-03-24,-65657568.0
2026-03-25,-58938400.0
2026-03-26,-508025440.0
2026-03-27,203661232.0
