date,main_net
2025-12-24,-47710681.0
2025-12-25,-26796764.0
2025-12-26,-107594855.0
2025-12-29,-87094041.0
2025-12-30,-38432835.0
2025-12-31,-24134584.0
2026-01-05,30805557.0
2026-01-06,33567650.0
2026-01-07,-12732631.0
2026-01-08,-110875090.0
2026-01-09,-58462508.0
2026-01-12,-54066829.0
2026-01-13,-51823037.0
2026-01-14,-58146626.0
2026-01-15,-74841569.0
2026-01-16,-37760954.0
2026-01-19,12678388.0
2026-01-20,32920049.0
2026-01-21,3288796.0
2026-01-22,48309407.0
2026-01-23,40713712.0
2026-01-26,60971075.0
2026-01-27,-16578951.0
2026-01-28,-3449556.0
2026-01-29,21335485.0
2026-01-30,-21252990.0
2026-02-02,-18267473.0
2026-02-03,-1526034.0
2026-02-04,28410582.0
2026-02-05,24114294.0
2026-02-06,6485326.0
2026-02-09,6586024.0
2026-02-10,-19237214.0
2026-02-11,7729796.0
2026-02-12,-31211975.0
2026-02-13,-12480793.0
2026-02-24,-11568859.0
2026-02-25,-20683361.0
2026-02-26,-54833841.0
2026-02-27,2587841.0
2026-03-02,-7865509.0
2026-03-03,-28431359.0
2026-03-04,-22912225.0
2026-03-05,-3269759.0
2026-03-06,-2687145.0
2026-03-09,-27269442.0
2026-03-10,-829030.0
2026-03-11,8198216.0
2026-03-12,-22232561.0
2026-03-13,-11641747.0
2026-03-16,957898.0
2026-03-17,30997128.0
2026-03-18,-19005935.0
2026-03-19,-22359293.0
2026-03-20,-25667193.0
2026-03-23,-52056400.0
2026-03-24,6366307.0
2026-03-25,15117573.0
2026-03-26,-36213945.0
2026-03-27,-12361889.0
