date,main_net
2025-12-24,144083488.0
2025-12-25,-134993712.0
2025-12-26,-29581424.0
2025-12-29,357903856.0
2025-12-30,-45891520.0
2025-12-31,361172224.0
2026-01-05,48929712.0
2026-01-06,836598352.0
2026-01-07,-52666720.0
2026-01-08,19817904.0
2026-01-09,213642240.0
2026-01-12,-73479024.0
2026-01-13,363598848.0
2026-01-14,622431776.0
2026-01-15,14436992.0
2026-01-16,135635168.0
2026-01-19,196822352.0
2026-01-20,-41059216.0
2026-01-21,135387296.0
2026-01-22,-70776896.0
2026-01-23,53514608.0
2026-01-26,88127424.0
2026-01-27,403377248.0
2026-01-28,77994176.0
2026-01-29,-299829296.0
2026-01-30,-337897184.0
2026-02-02,-258647088.0
2026-02-03,-155600848.0
2026-02-04,-105634944.0
2026-02-05,-13555920.0
2026-02-06,-45146992.0
2026-02-09,-91601728.0
2026-02-10,-177163040.0
2026-02-11,53595952.0
2026-02-12,-17590304.0
2026-02-13,-20558720.0
2026-02-24,142786256.0
2026-02-25,98651936.0
2026-02-26,-19296512.0
2026-02-27,155600656.0
2026-03-02,9414320.0
2026-03-03,-213873376.0
2026-03-04,189853680.0
2026-03-05,268341360.0
2026-03-06,98868832.0
2026-03-09,-29577920.0
2026-03-10,-36421120.0
2026-03-11,25491248.0
2026-03-12,102166704.0
2026-03-13,-227767952.0
2026-03-16,-233077792.0
2026-03-17,-124776416.0
2026-03-18,165468832.0
2026-03-19,-349513664.0
2026-03-20,33881824.0
2026-03-23,-390361440.0
2026-03-24,31862944.0
2026-03-25,-124043168.0
2026-03-26,-89033040.0
2026-03-27,61329456.0
