date,main_net
2025-12-24,-26895670.0
2025-12-25,-65989067.0
2025-12-26,-71488458.0
2025-12-29,-49238399.0
2025-12-30,15769000.0
2025-12-31,11375586.0
2026-01-05,100618009.0
2026-01-06,87216493.0
2026-01-07,-68946846.0
2026-01-08,324642848.0
2026-01-09,698948592.0
2026-01-12,-73619184.0
2026-01-13,-615387408.0
2026-01-14,-64661504.0
2026-01-15,-141199504.0
2026-01-16,-48688688.0
2026-01-19,89041048.0
2026-01-20,122452915.0
2026-01-21,-113582640.0
2026-01-22,7208604.0
2026-01-23,137154064.0
2026-01-26,96435504.0
2026-01-27,-56111014.0
2026-01-28,681906816.0
2026-01-29,-184370592.0
2026-01-30,-116620544.0
2026-02-02,-382303600.0
2026-02-03,-215960794.0
2026-02-04,69335064.0
2026-02-05,-19446816.0
2026-02-06,-89746072.0
2026-02-09,-37837176.0
2026-02-10,26667920.0
2026-02-11,-8535318.0
2026-02-12,-73614477.0
2026-02-13,-53071035.0
2026-02-24,61528504.0
2026-02-25,28993266.0
2026-02-26,-75050343.0
2026-02-27,-12978839.0
2026-03-02,25327451.0
2026-03-03,-9725680.0
2026-03-04,-27186352.0
2026-03-05,117624048.0
2026-03-06,-74857330.0
2026-03-09,-59954662.0
2026-03-10,-21751600.0
2026-03-11,118066082.0
2026-03-12,-111304131.0
2026-03-13,169760800.0
2026-03-16,-120735825.0
2026-03-17,-88876032.0
2026-03-18,-54646852.0
2026-03-19,-21184291.0
2026-03-20,-419598880.0
2026-03-23,-115466930.0
2026-03-24,9175219.0
2026-03-25,-12662270.0
2026-03-26,-101979924.0
2026-03-27,-8802774.0
