date,main_net
2025-12-24,-542139968.0
2025-12-25,-553023264.0
2025-12-26,277108096.0
2025-12-29,-412481376.0
2025-12-30,-312833184.0
2025-12-31,807291584.0
2026-01-05,-611651408.0
2026-01-06,-290952960.0
2026-01-07,269304512.0
2026-01-08,-408959920.0
2026-01-09,249420512.0
2026-01-12,-351813408.0
2026-01-13,-773312112.0
2026-01-14,-577465136.0
2026-01-15,-126989408.0
2026-01-16,-559444352.0
2026-01-19,771091504.0
2026-01-20,393854864.0
2026-01-21,-41464592.0
2026-01-22,-319798112.0
2026-01-23,-338154560.0
2026-01-26,-184316976.0
2026-01-27,-370822192.0
2026-01-28,-367344208.0
2026-01-29,331075840.0
2026-01-30,-566401136.0
2026-02-02,30250336.0
2026-02-03,465044624.0
2026-02-04,-72004224.0
2026-02-05,173946448.0
2026-02-06,3490576.0
2026-02-09,1143983504.0
2026-02-10,-348700912.0
2026-02-11,430434016.0
2026-02-12,-644256704.0
2026-02-13,2437936.0
2026-02-24,-1204284640.0
2026-02-25,-735894112.0
2026-02-26,-712872112.0
2026-02-27,-182704496.0
2026-03-02,-368063936.0
2026-03-03,-702005216.0
2026-03-04,-97858864.0
2026-03-05,-265816312.0
2026-03-06,-11855538.0
2026-03-09,-317302298.0
2026-03-10,-112746153.0
2026-03-11,-287326579.0
2026-03-12,-345506013.0
2026-03-13,11234744.0
2026-03-16,49223072.0
2026-03-17,6397536.0
2026-03-18,-114980597.0
2026-03-19,-266278785.0
2026-03-20,-47600198.0
2026-03-23,-195087535.0
2026-03-24,-56483104.0
2026-03-25,15528382.0
2026-03-26,-207498339.0
2026-03-27,-24537929.0
