date,main_net
2025-12-24,-52656848.0
2025-12-25,318947088.0
2025-12-26,74038816.0
2025-12-29,-150606912.0
2025-12-30,-725853472.0
2025-12-31,-747402784.0
2026-01-05,1025912864.0
2026-01-06,-172162864.0
2026-01-07,-177547008.0
2026-01-08,-362397216.0
2026-01-09,98513824.0
2026-01-12,-60934064.0
2026-01-13,-513209344.0
2026-01-14,-638278912.0
2026-01-15,-416383216.0
2026-01-16,-368275904.0
2026-01-19,-515336368.0
2026-01-20,-50264192.0
2026-01-21,-1480444752.0
2026-01-22,-854195024.0
2026-01-23,-154603632.0
2026-01-26,48554080.0
2026-01-27,398287200.0
2026-01-28,-1332529984.0
2026-01-29,3339035392.0
2026-01-30,-448899600.0
2026-02-02,545501456.0
2026-02-03,1211849600.0
2026-02-04,1489262080.0
2026-02-05,421301104.0
2026-02-06,-544408832.0
2026-02-09,-642067680.0
2026-02-10,-637885632.0
2026-02-11,-170341984.0
2026-02-12,-597695472.0
2026-02-13,-281008672.0
2026-02-24,-445960704.0
2026-02-25,-60725792.0
2026-02-26,-941517040.0
2026-02-27,-308058160.0
2026-03-02,-629913952.0
2026-03-03,-731199584.0
2026-03-04,-499596608.0
2026-03-05,-632504768.0
2026-03-06,156813088.0
2026-03-09,-544765424.0
2026-03-10,-88180032.0
2026-03-11,-266571952.0
2026-03-12,-34891216.0
2026-03-13,203534752.0
2026-03-16,921346272.0
2026-03-17,-33074640.0
2026-03-18,-251816400.0
2026-03-19,-369274128.0
2026-03-20,24717264.0
2026-03-23,-496454656.0
2026-03-24,-152451744.0
2026-03-25,-140411600.0
2026-03-26,-357538224.0
2026-03-27,343902528.0
