date,main_net
2025-12-24,-199030602.0
2025-12-25,171126534.0
2025-12-26,1473443120.0
2025-12-29,158398288.0
2025-12-30,24639248.0
2025-12-31,-545320688.0
2026-01-05,-130692000.0
2026-01-06,463727008.0
2026-01-07,-1104030528.0
2026-01-08,-282943376.0
2026-01-09,96276864.0
2026-01-12,-55930000.0
2026-01-13,-92804400.0
2026-01-14,-859235744.0
2026-01-15,-324962176.0
2026-01-16,-96683840.0
2026-01-19,-88168480.0
2026-01-20,-956894147.0
2026-01-21,-437435696.0
2026-01-22,-274218256.0
2026-01-23,-686068400.0
2026-01-26,-522447008.0
2026-01-27,-592515088.0
2026-01-28,-121660144.0
2026-01-29,-244657264.0
2026-01-30,-564416000.0
2026-02-02,-1373911760.0
2026-02-03,-378971040.0
2026-02-04,456944416.0
2026-02-05,67540848.0
2026-02-06,-13343184.0
2026-02-09,-76790934.0
2026-02-10,150898768.0
2026-02-11,295438096.0
2026-02-12,-308741675.0
2026-02-13,-177967402.0
2026-02-24,48400596.0
2026-02-25,246893504.0
2026-02-26,-595461767.0
2026-02-27,-156853662.0
2026-03-02,3398050816.0
2026-03-03,-436495776.0
2026-03-04,215798704.0
2026-03-05,-632562144.0
2026-03-06,-386805376.0
2026-03-09,1757431600.0
2026-03-10,-640143936.0
2026-03-11,1129896720.0
2026-03-12,-147020080.0
2026-03-13,198976592.0
2026-03-16,1575526112.0
2026-03-17,-400350576.0
2026-03-18,-780891344.0
2026-03-19,139694608.0
2026-03-20,233900160.0
2026-03-23,1358789376.0
2026-03-24,-588359584.0
2026-03-25,-427628896.0
2026-03-26,-1111032480.0
2026-03-27,288372752.0
