date,main_net
2025-12-24,5254784.0
2025-12-25,-265184416.0
2025-12-26,431290160.0
2025-12-29,-264114688.0
2025-12-30,-74158832.0
2025-12-31,-83083344.0
2026-01-05,845165136.0
2026-01-06,933261648.0
2026-01-07,-939745056.0
2026-01-08,-991700656.0
2026-01-09,643836544.0
2026-01-12,-745514560.0
2026-01-13,390380336.0
2026-01-14,-585806080.0
2026-01-15,-962403888.0
2026-01-16,-2008526944.0
2026-01-19,-504328816.0
2026-01-20,12096928.0
2026-01-21,836672816.0
2026-01-22,-218265952.0
2026-01-23,-962579776.0
2026-01-26,-389004544.0
2026-01-27,-66117120.0
2026-01-28,-237467392.0
2026-01-29,266515712.0
2026-01-30,-1076008448.0
2026-02-02,-1891437312.0
2026-02-03,-204781824.0
2026-02-04,75083056.0
2026-02-05,-2274862656.0
2026-02-06,-148140944.0
2026-02-09,911272272.0
2026-02-10,341727264.0
2026-02-11,910210416.0
2026-02-12,112581408.0
2026-02-13,-3277864080.0
2026-02-24,319367296.0
2026-02-25,7743712.0
2026-02-26,-883595440.0
2026-02-27,-221614944.0
2026-03-02,-431417088.0
2026-03-03,-3385477072.0
2026-03-04,-1889570416.0
2026-03-05,-1702371344.0
2026-03-06,-1154223056.0
2026-03-09,-940128000.0
2026-03-10,81811664.0
2026-03-11,52279344.0
2026-03-12,-967081200.0
2026-03-13,-1587598208.0
2026-03-16,-1092714560.0
2026-03-17,83468208.0
2026-03-18,-211268688.0
2026-03-19,-3239257376.0
2026-03-20,-1436641056.0
2026-03-23,-420879776.0
2026-03-24,1460516784.0
2026-03-25,480649616.0
2026-03-26,-1451002992.0
2026-03-27,529987312.0
