date,main_net
2025-12-24,-28070809.0
2025-12-25,9050130.0
2025-12-26,-24948495.0
2025-12-29,-53588009.0
2025-12-30,-26364635.0
2025-12-31,-30546969.0
2026-01-05,-11697652.0
2026-01-06,19221604.0
2026-01-07,2219775.0
2026-01-08,-10868620.0
2026-01-09,-24810724.0
2026-01-12,5389041.0
2026-01-13,8341114.0
2026-01-14,-17219316.0
2026-01-15,-9942902.0
2026-01-16,-15735198.0
2026-01-19,-505157.0
2026-01-20,80149668.0
2026-01-21,12812691.0
2026-01-22,33320560.0
2026-01-23,-60234782.0
2026-01-26,-670193456.0
2026-01-27,-236268289.0
2026-01-28,-13156901.0
2026-01-29,65104000.0
2026-01-30,-179713150.0
2026-02-02,-39060428.0
2026-02-03,-38308971.0
2026-02-04,37533417.0
2026-02-05,16750326.0
2026-02-06,-13505423.0
2026-02-09,4477750.0
2026-02-10,-36965060.0
2026-02-11,-7367761.0
2026-02-12,-69090975.0
2026-02-13,-29909678.0
2026-02-24,-19175698.0
2026-02-25,-6373442.0
2026-02-26,-99855578.0
2026-02-27,-9608348.0
2026-03-02,-104728167.0
2026-03-03,-60386935.0
2026-03-04,-15765584.0
2026-03-05,-6686289.0
2026-03-06,-4364678.0
2026-03-09,-43913803.0
2026-03-10,704271.0
2026-03-11,-30018541.0
2026-03-12,-25364015.0
2026-03-13,21474503.0
2026-03-16,-7427538.0
2026-03-17,-4187000.0
2026-03-18,-35698932.0
2026-03-19,-27828280.0
2026-03-20,-21140969.0
2026-03-23,-38595400.0
2026-03-24,-14774228.0
2026-03-25,12185486.0
2026-03-26,-18461434.0
2026-03-27,274290.0
