date,main_net
2025-12-24,-184865832.0
2025-12-25,4987308.0
2025-12-26,12112744.0
2025-12-29,-46576368.0
2025-12-30,-165784128.0
2025-12-31,-146597472.0
2026-01-05,-239068624.0
2026-01-06,26444960.0
2026-01-07,-130892160.0
2026-01-08,-18689299.0
2026-01-09,-259383760.0
2026-01-12,-53628400.0
2026-01-13,-90495120.0
2026-01-14,-2113669920.0
2026-01-15,-254277056.0
2026-01-16,-1249882160.0
2026-01-19,31591152.0
2026-01-20,-46784816.0
2026-01-21,-96699840.0
2026-01-22,-614903872.0
2026-01-23,-1169386240.0
2026-01-26,-377888256.0
2026-01-27,225357456.0
2026-01-28,-131975792.0
2026-01-29,-32476144.0
2026-01-30,604718368.0
2026-02-02,-33322400.0
2026-02-03,-149362960.0
2026-02-04,150328848.0
2026-02-05,256409936.0
2026-02-06,37864944.0
2026-02-09,16448352.0
2026-02-10,91026646.0
2026-02-11,-93566336.0
2026-02-12,-131930720.0
2026-02-13,-75912256.0
2026-02-24,-51095104.0
2026-02-25,-495632544.0
2026-02-26,-58679168.0
2026-02-27,-145370384.0
2026-03-02,209456384.0
2026-03-03,216724352.0
2026-03-04,396467056.0
2026-03-05,-109715984.0
2026-03-06,3458224.0
2026-03-09,190576576.0
2026-03-10,-185242112.0
2026-03-11,65451024.0
2026-03-12,177547328.0
2026-03-13,-17505216.0
2026-03-16,-204688576.0
2026-03-17,15915440.0
2026-03-18,-118831216.0
2026-03-19,-109193424.0
2026-03-20,-96599424.0
2026-03-23,-162906704.0
2026-03-24,-46700544.0
2026-03-25,-160379648.0
2026-03-26,-53787808.0
2026-03-27,-43406412.0
