date,main_net
2025-12-24,594735024.0
2025-12-25,-68071536.0
2025-12-26,513189440.0
2025-12-29,13792496.0
2025-12-30,-274918656.0
2025-12-31,-1046475136.0
2026-01-05,1652470912.0
2026-01-06,68401184.0
2026-01-07,-241847696.0
2026-01-08,-775283936.0
2026-01-09,-462608960.0
2026-01-12,906168208.0
2026-01-13,530730416.0
2026-01-14,-1326466320.0
2026-01-15,161960864.0
2026-01-16,2106514032.0
2026-01-19,-257539728.0
2026-01-20,229277552.0
2026-01-21,232533200.0
2026-01-22,-1477255504.0
2026-01-23,-383323136.0
2026-01-26,-615554256.0
2026-01-27,947511392.0
2026-01-28,684718528.0
2026-01-29,-1240710512.0
2026-01-30,490544.0
2026-02-02,-1673383488.0
2026-02-03,-17412064.0
2026-02-04,-887105680.0
2026-02-05,-499062976.0
2026-02-06,106813568.0
2026-02-09,981138592.0
2026-02-10,84233856.0
2026-02-11,-437239232.0
2026-02-12,1335411216.0
2026-02-13,725550448.0
2026-02-24,684291216.0
2026-02-25,-1262337392.0
2026-02-26,-1151998192.0
2026-02-27,-1399832656.0
2026-03-02,-696091760.0
2026-03-03,-1700082576.0
2026-03-04,-431018768.0
2026-03-05,229583328.0
2026-03-06,394993120.0
2026-03-09,-733063072.0
2026-03-10,541841856.0
2026-03-11,-34121920.0
2026-03-12,-649528112.0
2026-03-13,321212960.0
2026-03-16,2719973936.0
2026-03-17,-1395870128.0
2026-03-18,907567824.0
2026-03-19,-821174240.0
2026-03-20,-1224904240.0
2026-03-23,-1285617040.0
2026-03-24,-651781856.0
2026-03-25,328016480.0
2026-03-26,-2023699744.0
2026-03-27,-134022592.0
