date,main_net
2025-12-24,429707072.0
2025-12-25,83953760.0
2025-12-26,-316881664.0
2025-12-29,-256673552.0
2025-12-30,210602240.0
2025-12-31,-886879744.0
2026-01-05,109804240.0
2026-01-06,166429872.0
2026-01-07,-1822156624.0
2026-01-08,-2143182112.0
2026-01-09,-152670496.0
2026-01-12,-949502656.0
2026-01-13,-793115232.0
2026-01-14,-1271924080.0
2026-01-15,2623341632.0
2026-01-16,-37795136.0
2026-01-19,-323836688.0
2026-01-20,-522930288.0
2026-01-21,-9026512.0
2026-01-22,-1123042480.0
2026-01-23,-1155333584.0
2026-01-26,-1174401040.0
2026-01-27,-389941888.0
2026-01-28,-979522864.0
2026-01-29,-1224390304.0
2026-01-30,-90112512.0
2026-02-02,515851536.0
2026-02-03,-37544128.0
2026-02-04,-616513824.0
2026-02-05,-115226416.0
2026-02-06,-98999280.0
2026-02-09,-157624384.0
2026-02-10,90751024.0
2026-02-11,30503936.0
2026-02-12,-340276144.0
2026-02-13,510719664.0
2026-02-24,-446705776.0
2026-02-25,164201360.0
2026-02-26,-822927584.0
2026-02-27,-826409728.0
2026-03-02,-912333600.0
2026-03-03,-638605696.0
2026-03-04,-374022000.0
2026-03-05,19075312.0
2026-03-06,-124115440.0
2026-03-09,-154974144.0
2026-03-10,1123420864.0
2026-03-11,-10174528.0
2026-03-12,-106862256.0
2026-03-13,278486784.0
2026-03-16,-69380144.0
2026-03-17,643879776.0
2026-03-18,-82653456.0
2026-03-19,-388672288.0
2026-03-20,334375184.0
2026-03-23,-371695952.0
2026-03-24,-334603200.0
2026-03-25,2969337184.0
2026-03-26,-1275696048.0
2026-03-27,-78965264.0
