date,main_net
2025-12-24,-280056163.0
2025-12-25,-61595162.0
2025-12-26,-126604720.0
2025-12-29,-280552623.0
2025-12-30,-192342022.0
2025-12-31,-226438041.0
2026-01-05,173984256.0
2026-01-06,-197949504.0
2026-01-07,73748768.0
2026-01-08,-82582560.0
2026-01-09,-78762400.0
2026-01-12,28359440.0
2026-01-13,-95340480.0
2026-01-14,-399416128.0
2026-01-15,-260861744.0
2026-01-16,-40280080.0
2026-01-19,-296644384.0
2026-01-20,-266553509.0
2026-01-21,-16823136.0
2026-01-22,-403927712.0
2026-01-23,-751566400.0
2026-01-26,-82041664.0
2026-01-27,-249420880.0
2026-01-28,-325131856.0
2026-01-29,333281520.0
2026-01-30,71718720.0
2026-02-02,-284884576.0
2026-02-03,165557344.0
2026-02-04,83090896.0
2026-02-05,72851344.0
2026-02-06,-234011303.0
2026-02-09,-5730724.0
2026-02-10,266611296.0
2026-02-11,183734160.0
2026-02-12,-249966062.0
2026-02-13,-125280589.0
2026-02-24,-129305642.0
2026-02-25,10730848.0
2026-02-26,-346545634.0
2026-02-27,-29821407.0
2026-03-02,-525185520.0
2026-03-03,-248090528.0
2026-03-04,-106816784.0
2026-03-05,72095200.0
2026-03-06,41016368.0
2026-03-09,-115662032.0
2026-03-10,43424608.0
2026-03-11,-190094178.0
2026-03-12,-171990227.0
2026-03-13,-203554387.0
2026-03-16,-53921065.0
2026-03-17,246831712.0
2026-03-18,130822198.0
2026-03-19,-18301830.0
2026-03-20,-42318475.0
2026-03-23,-321777233.0
2026-03-24,66103196.0
2026-03-25,122444920.0
2026-03-26,-380535968.0
2026-03-27,765973824.0
