date,main_net
2025-12-24,-57934781.0
2025-12-25,65441357.0
2025-12-26,-15988988.0
2025-12-29,-88318052.0
2025-12-30,-64455083.0
2025-12-31,-65031749.0
2026-01-05,182814144.0
2026-01-06,-67317680.0
2026-01-07,-144892480.0
2026-01-08,-198650528.0
2026-01-09,-186726134.0
2026-01-12,-113797499.0
2026-01-13,-23389768.0
2026-01-14,-155623361.0
2026-01-15,107612569.0
2026-01-16,70769784.0
2026-01-19,978003.0
2026-01-20,123915339.0
2026-01-21,115726600.0
2026-01-22,166505368.0
2026-01-23,111706399.0
2026-01-26,119014502.0
2026-01-27,156361536.0
2026-01-28,98753618.0
2026-01-29,21898496.0
2026-01-30,-32884009.0
2026-02-02,41886002.0
2026-02-03,6503047.0
2026-02-04,36597227.0
2026-02-05,-12375775.0
2026-02-06,-77504796.0
2026-02-09,-29535035.0
2026-02-10,86856014.0
2026-02-11,-19749871.0
2026-02-12,-40221102.0
2026-02-13,37241723.0
2026-02-24,104544997.0
2026-02-25,11252433.0
2026-02-26,-234610145.0
2026-02-27,65671057.0
2026-03-02,-66011746.0
2026-03-03,44663665.0
2026-03-04,-61921012.0
2026-03-05,-122930876.0
2026-03-06,-24433970.0
2026-03-09,-43114416.0
2026-03-10,-34529219.0
2026-03-11,172929239.0
2026-03-12,-24389498.0
2026-03-13,40282602.0
2026-03-16,98547709.0
2026-03-17,55821636.0
2026-03-18,126087086.0
2026-03-19,47453237.0
2026-03-20,-39211240.0
2026-03-23,-186807296.0
2026-03-24,-4189142.0
2026-03-25,-17180572.0
2026-03-26,-211858024.0
2026-03-27,-27603303.0
