date,main_net
2025-12-24,116947248.0
2025-12-25,-287235280.0
2025-12-26,564594864.0
2025-12-29,-843854656.0
2025-12-30,31658208.0
2025-12-31,-137913392.0
2026-01-05,653786160.0
2026-01-06,-519654560.0
2026-01-07,-353459424.0
2026-01-08,124052128.0
2026-01-09,-144025296.0
2026-01-12,-965571216.0
2026-01-13,-805363968.0
2026-01-14,-1047474144.0
2026-01-15,-580519072.0
2026-01-16,-1578735760.0
2026-01-19,-1463735600.0
2026-01-20,283159232.0
2026-01-21,159424384.0
2026-01-22,-1410224208.0
2026-01-23,-558630592.0
2026-01-26,-1026339280.0
2026-01-27,-731323680.0
2026-01-28,-1259257184.0
2026-01-29,168883664.0
2026-01-30,862702496.0
2026-02-02,-511846576.0
2026-02-03,-246922384.0
2026-02-04,1574661120.0
2026-02-05,232521552.0
2026-02-06,518007408.0
2026-02-09,-733724736.0
2026-02-10,-806400816.0
2026-02-11,154144064.0
2026-02-12,966089888.0
2026-02-13,-1173222320.0
2026-02-24,-734353888.0
2026-02-25,-267365280.0
2026-02-26,-1887301120.0
2026-02-27,-585901728.0
2026-03-02,-567741136.0
2026-03-03,1033821408.0
2026-03-04,-583405616.0
2026-03-05,1094369936.0
2026-03-06,1005528416.0
2026-03-09,663009408.0
2026-03-10,350493440.0
2026-03-11,1722113024.0
2026-03-12,207824704.0
2026-03-13,415095872.0
2026-03-16,132601664.0
2026-03-17,-109309328.0
2026-03-18,-505468144.0
2026-03-19,-667787584.0
2026-03-20,1347201024.0
2026-03-23,-1117487872.0
2026-03-24,-260619920.0
2026-03-25,-255755920.0
2026-03-26,233267488.0
2026-03-27,688919504.0
