date,main_net
2025-12-24,4406964.0
2025-12-25,-44228456.0
2025-12-26,3774790.0
2025-12-29,197396128.0
2025-12-30,220518896.0
2025-12-31,-185219984.0
2026-01-05,46698208.0
2026-01-06,-53231664.0
2026-01-07,-140376512.0
2026-01-08,-47488761.0
2026-01-09,47867744.0
2026-01-12,4522135.0
2026-01-13,-55031808.0
2026-01-14,-526668640.0
2026-01-15,-224965936.0
2026-01-16,-58673168.0
2026-01-19,62824380.0
2026-01-20,42225981.0
2026-01-21,291838277.0
2026-01-22,-215094464.0
2026-01-23,-189950384.0
2026-01-26,36238928.0
2026-01-27,97271792.0
2026-01-28,185494992.0
2026-01-29,243526272.0
2026-01-30,301053952.0
2026-02-02,-31742176.0
2026-02-03,45046544.0
2026-02-04,34615536.0
2026-02-05,-58783456.0
2026-02-06,241030400.0
2026-02-09,13589735.0
2026-02-10,24488825.0
2026-02-11,40768630.0
2026-02-12,101338672.0
2026-02-13,65650400.0
2026-02-24,-5272976.0
2026-02-25,-110688080.0
2026-02-26,-99339561.0
2026-02-27,-26932464.0
2026-03-02,-349231040.0
2026-03-03,-382621440.0
2026-03-04,267227840.0
2026-03-05,245670896.0
2026-03-06,-240764848.0
2026-03-09,238186112.0
2026-03-10,-252787120.0
2026-03-11,426795184.0
2026-03-12,107350480.0
2026-03-13,-26986864.0
2026-03-16,-99327760.0
2026-03-17,155427264.0
2026-03-18,-83663296.0
2026-03-19,794034432.0
2026-03-20,207465568.0
2026-03-23,249551904.0
2026-03-24,-69717584.0
2026-03-25,-46093936.0
2026-03-26,-99734624.0
2026-03-27,-93115856.0
