date,main_net
2025-12-24,-342740064.0
2025-12-25,778268224.0
2025-12-26,2322185472.0
2025-12-29,-1404309504.0
2025-12-30,419905008.0
2025-12-31,-1439573712.0
2026-01-05,-220922320.0
2026-01-06,-467958768.0
2026-01-07,22921248.0
2026-01-08,-474726752.0
2026-01-09,-837502576.0
2026-01-12,-2030040896.0
2026-01-13,-1077354608.0
2026-01-14,794212848.0
2026-01-15,11160624.0
2026-01-16,807657120.0
2026-01-19,597733152.0
2026-01-20,-1638096160.0
2026-01-21,-521228288.0
2026-01-22,-930506816.0
2026-01-23,192793360.0
2026-01-26,-636902864.0
2026-01-27,-491524096.0
2026-01-28,-1767089712.0
2026-01-29,-1787242240.0
2026-01-30,813657008.0
2026-02-02,138698592.0
2026-02-03,-115276528.0
2026-02-04,631645424.0
2026-02-05,-962546064.0
2026-02-06,-546114000.0
2026-02-09,1503429296.0
2026-02-10,899280592.0
2026-02-11,-693500704.0
2026-02-12,581515952.0
2026-02-13,-824335952.0
2026-02-24,-112516928.0
2026-02-25,272168848.0
2026-02-26,-2001949888.0
2026-02-27,-885248080.0
2026-03-02,596254192.0
2026-03-03,38186880.0
2026-03-04,-453975088.0
2026-03-05,212932624.0
2026-03-06,42235088.0
2026-03-09,1153691008.0
2026-03-10,-31677904.0
2026-03-11,1681655040.0
2026-03-12,100114432.0
2026-03-13,215530240.0
2026-03-16,-793859056.0
2026-03-17,-1752591600.0
2026-03-18,-287080992.0
2026-03-19,223154304.0
2026-03-20,1873889024.0
2026-03-23,-1391090688.0
2026-03-24,-1372368336.0
2026-03-25,140145632.0
2026-03-26,2596224.0
2026-03-27,-328456640.0
