date,main_net
2025-12-24,-218544592.0
2025-12-25,137680816.0
2025-12-26,87305232.0
2025-12-29,24534800.0
2025-12-30,16891264.0
2025-12-31,-18903104.0
2026-01-05,444791072.0
2026-01-06,315377424.0
2026-01-07,-978802192.0
2026-01-08,-1454324432.0
2026-01-09,-881266496.0
2026-01-12,105075504.0
2026-01-13,-169288640.0
2026-01-14,-715486752.0
2026-01-15,214595328.0
2026-01-16,-566992272.0
2026-01-19,-124576704.0
2026-01-20,196537952.0
2026-01-21,255402080.0
2026-01-22,-74823600.0
2026-01-23,-517754768.0
2026-01-26,875013440.0
2026-01-27,105642544.0
2026-01-28,580499888.0
2026-01-29,734674880.0
2026-01-30,168248592.0
2026-02-02,-210387104.0
2026-02-03,-186615632.0
2026-02-04,7233280.0
2026-02-05,150263888.0
2026-02-06,45462576.0
2026-02-09,74270128.0
2026-02-10,-67858592.0
2026-02-11,-90087664.0
2026-02-12,-172700640.0
2026-02-13,-227808656.0
2026-02-24,-245165328.0
2026-02-25,-52595904.0
2026-02-26,-676198832.0
2026-02-27,-151865568.0
2026-03-02,-307761936.0
2026-03-03,-208309760.0
2026-03-04,-451893376.0
2026-03-05,-91755904.0
2026-03-06,101361120.0
2026-03-09,-393953264.0
2026-03-10,-7969136.0
2026-03-11,-175902352.0
2026-03-12,-204888800.0
2026-03-13,-99374800.0
2026-03-16,-250626544.0
2026-03-17,502095456.0
2026-03-18,-95279600.0
2026-03-19,-295342608.0
2026-03-20,-264744528.0
2026-03-23,-603121232.0
2026-03-24,-19831888.0
2026-03-25,103395856.0
2026-03-26,-452725280.0
2026-03-27,-58493056.0
