date,main_net
2025-12-24,-59655744.0
2025-12-25,-169460193.0
2025-12-26,-134101048.0
2025-12-29,77728320.0
2025-12-30,-109732576.0
2025-12-31,153311552.0
2026-01-05,-237993424.0
2026-01-06,5920912.0
2026-01-07,-168549152.0
2026-01-08,-271738944.0
2026-01-09,-43873296.0
2026-01-12,153449984.0
2026-01-13,138186832.0
2026-01-14,-191252336.0
2026-01-15,345509952.0
2026-01-16,73011504.0
2026-01-19,-61956256.0
2026-01-20,180824496.0
2026-01-21,-351464768.0
2026-01-22,-34367904.0
2026-01-23,-110049456.0
2026-01-26,472014352.0
2026-01-27,160051840.0
2026-01-28,503793616.0
2026-01-29,155108752.0
2026-01-30,-94233584.0
2026-02-02,347648112.0
2026-02-03,-243834448.0
2026-02-04,90238128.0
2026-02-05,103267792.0
2026-02-06,-145950592.0
2026-02-09,117913168.0
2026-02-10,-12401392.0
2026-02-11,-118931109.0
2026-02-12,-300026480.0
2026-02-13,-106323712.0
2026-02-24,-145818480.0
2026-02-25,-148024640.0
2026-02-26,-440703712.0
2026-02-27,-91095312.0
2026-03-02,189860928.0
2026-03-03,474593312.0
2026-03-04,-48488992.0
2026-03-05,19090656.0
2026-03-06,-217567584.0
2026-03-09,-27919680.0
2026-03-10,-286870240.0
2026-03-11,73906064.0
2026-03-12,161322800.0
2026-03-13,59181360.0
2026-03-16,102124112.0
2026-03-17,362017344.0
2026-03-18,-64964272.0
2026-03-19,271308880.0
2026-03-20,-228765232.0
2026-03-23,-426484672.0
2026-03-24,183549744.0
2026-03-25,-12360448.0
2026-03-26,97380112.0
2026-03-27,-15919392.0
