date,main_net
2025-12-24,1278048.0
2025-12-25,-29596247.0
2025-12-26,-58792163.0
2025-12-29,-77071790.0
2025-12-30,-31681226.0
2025-12-31,-6583361.0
2026-01-05,74149015.0
2026-01-06,-42486570.0
2026-01-07,8569162.0
2026-01-08,27163967.0
2026-01-09,-25622378.0
2026-01-12,16636327.0
2026-01-13,53181567.0
2026-01-14,-64546900.0
2026-01-15,-35636333.0
2026-01-16,-6240371.0
2026-01-19,-24525332.0
2026-01-20,8489353.0
2026-01-21,64345943.0
2026-01-22,-37585118.0
2026-01-23,23346231.0
2026-01-26,60372411.0
2026-01-27,1750058.0
2026-01-28,-77525282.0
2026-01-29,-62934597.0
2026-01-30,-17813872.0
2026-02-02,-47379879.0
2026-02-03,-25727321.0
2026-02-04,2997422.0
2026-02-05,-21289947.0
2026-02-06,11193274.0
2026-02-09,17932810.0
2026-02-10,52184698.0
2026-02-11,54590367.0
2026-02-12,-47432950.0
2026-02-13,-29905058.0
2026-02-24,11919971.0
2026-02-25,-115802476.0
2026-02-26,825766.0
2026-02-27,-144279.0
2026-03-02,-127427352.0
2026-03-03,-95418183.0
2026-03-04,-65772834.0
2026-03-05,-5150890.0
2026-03-06,10468366.0
2026-03-09,-9557472.0
2026-03-10,-4038914.0
2026-03-11,-27255382.0
2026-03-12,-44261853.0
2026-03-13,-34588630.0
2026-03-16,-3475444.0
2026-03-17,98586.0
2026-03-18,-6710026.0
2026-03-19,-29519875.0
2026-03-20,-25083971.0
2026-03-23,-72476856.0
2026-03-24,5175775.0
2026-03-25,-40615643.0
2026-03-26,-27210957.0
2026-03-27,46246464.0
